CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15582276,Greco,638,France,Male,34,5,155643.04
15763980,Beneventi,632,Germany,Male,30,1,"786,70.52"
15720774,P'eng,850,Spain,Male,44,7,104240.77
15592194,Metcalf,492,France,Female,28,9,"959,57.09"
15803685,Greco,673,Germany,Female,77,10,"595,95.66"
15759456,Lupton,609,Spain,Male,34,7,"462,66.63"
15611544,Ibeamaka,701,Germany,Male,36,7,189085.07
15794257,Hsiung,651,France,Male,34,4,123954.15
15681697,Rueda,508,France,Male,31,8,129803.08
15579566,Li Fonti,616,Spain,Female,43,3,"187,61.92"
15577970,Alexeeva,489,France,Male,34,5,"435,40.59"
15727489,Madueke,567,Spain,Female,45,1,"621,93.92"
15764284,Torres,714,Spain,Male,27,3,129130.09
15581811,Chukwubuikem,678,Germany,Female,30,1,"161,46.0"
15622527,Holloway,581,France,Female,55,6,"224,42.13"
15753362,Evdokimov,748,Spain,Male,60,3,"781,94.37"
15666652,Anayolisa,781,France,Female,19,3,124297.32
15789714,Semmens,691,Spain,Male,21,3,104648.58
15771543,Tu,507,Germany,Male,31,2,166423.66
15748327,Anderson,724,Germany,Male,34,6,157137.23
15754649,Fang,705,Spain,Female,57,3,"341,34.14"
15810460,Fanucci,708,Spain,Female,64,5,112520.07
15771742,Boyle,580,Germany,Male,38,9,128481.50
15642160,Milanesi,850,France,Male,38,5,"164,91.64"
15798439,Davidson,714,Spain,Male,25,2,132979.43
15605293,McKay,559,France,Female,43,1,196645.87
15692631,Bogdanova,577,Spain,Female,44,8,127506.76
15665376,Lavrentiev,647,Germany,Female,35,3,147930.46
15772412,Corser,554,Spain,Male,30,6,179689.05
15654577,Alexeeva,549,Germany,Male,54,5,"261,9.64"
15585427,Madueke,528,France,Female,26,10,166799.93
15584536,Barber,720,Germany,Male,46,3,133516.51
15585853,McCardle,743,Spain,Male,41,7,163736.09
15645271,Radcliffe-Brown,615,Germany,Male,24,8,179488.41
15579387,Ni,635,Germany,Female,44,2,113291.75
15623107,Chukwumaobim,686,Spain,Male,45,3,"649,07.48"
15754072,Dennis,840,Spain,Female,36,6,141364.27
15666163,Hayward,695,France,Male,43,1,101141.28
15765192,Jones,564,France,Male,26,7,183490.99
15804822,L?,805,France,Female,31,4,"479,8.12"
15612893,Nelson,558,Spain,Male,45,4,131807.14
15593636,Cardus,657,France,Female,39,4,"971,92.76"
15693326,Whitehouse,641,France,Female,42,7,164128.58
15809901,Johnstone,755,France,Male,36,8,176809.87
15759751,Tsui,483,France,Male,48,1,110059.38
15605425,Chia,545,Germany,Female,44,2,108398.63
15801934,Su,678,France,Male,66,8,"471,17.03"
15592000,Calabresi,781,Germany,Female,48,9,124720.68
15618695,Ts'ui,571,Spain,Female,22,3,"533,28.7"
15637110,McCulloch,634,Spain,Female,35,10,"826,34.41"
15727408,Koo,523,Germany,Male,27,8,147059.16
15716328,Miller,501,France,Female,40,2,141946.92
15669060,Woolnough,662,France,Male,74,6,123583.85
15675854,Douglas,573,Spain,Male,50,0,155915.24
15621116,Fang,648,Germany,Male,33,5,"290,76.27"
15781495,Munro,662,France,Female,22,2,"973,82.8"
15740470,Vinogradov,725,France,Male,39,4,"576,43.55"
15714391,Lai,563,France,Female,35,2,"660,06.75"
15730137,Udegbulam,628,France,Male,31,0,"723,50.47"
15596455,Mao,546,Spain,Female,45,2,197789.83
15717290,Onyekaozulu,688,Germany,Male,41,2,"655,20.74"
15616555,Fu,850,Germany,Male,41,8,"318,25.84"
15659820,Cross,614,France,Female,34,5,185561.89
15696301,Snider,719,France,Female,37,9,"258,03.59"
15771087,Harrison,757,France,Female,71,0,154337.47
15808831,Dale,669,France,Male,29,7,138145.62
15812241,Udinese,438,Germany,Male,59,7,"515,65.98"
15680370,DeRose,492,France,Male,39,7,"713,23.23"
15780561,Hay,622,France,Female,39,9,"388,82.34"
15800784,Bruce,645,France,Male,42,4,"676,.06"
15715796,Romani,728,France,Male,37,0,"722,03.8"
15605375,Tseng,651,France,Male,35,2,174094.24
15621520,Tang,783,Germany,Female,42,2,"215,0.22"
15665460,Isayeva,732,Spain,Female,67,1,177783.04
15801152,Hill,553,Spain,Female,39,1,"443,63.42"
15756425,Barnes,660,France,Male,30,7,"968,47.91"
15674328,Moreno,670,France,Female,40,3,148579.43
15742404,McGregor,718,France,Male,38,7,"383,08.34"
15757140,Genovese,787,France,Male,51,0,142538.31
15570051,Gill,775,Germany,Female,38,6,153122.58
15669175,Ts'ai,479,Germany,Male,24,6,169505.83
15790324,Green,660,France,Female,20,6,"579,29.9"
15691119,Martin,721,Germany,Male,68,4,175399.14
15743478,Johnson,659,Germany,Male,39,8,107964.36
15707007,Onio,743,France,Female,39,8,"942,63.44"
15572547,Vaguine,670,France,Female,45,9,155921.81
15567063,Manna,766,Germany,Female,34,6,137995.66
15689633,Toomey,845,Spain,Female,38,2,179631.85
15720637,Bell,710,Germany,Female,46,10,166586.99
15616859,Bonwick,602,Germany,Female,43,2,115116.35
15766166,Folliero,604,Spain,Male,43,2,"238,81.62"
15617655,Holt,564,Spain,Female,35,9,105837.38
15623450,Brown,637,Germany,Female,27,7,101418.05
15796612,Ch'ang,527,France,Female,31,1,182266.01
15795963,Fiorentini,687,France,Male,34,7,"286,98.17"
15781598,Middleton,756,Germany,Male,41,6,"504,22.36"
15691871,Millar,503,Germany,Male,42,9,151336.96
15740345,Osborne,657,Spain,Male,42,5,112979.60
15662626,Feng,666,France,Female,40,2,"363,71.27"
15596575,Vale,615,Germany,Male,39,5,"521,66.25"
15657321,Arkwookerum,712,Germany,Male,27,8,147261.58
15575955,Lujan,764,France,Female,24,0,"887,24.49"
15743893,Alexeyeva,471,France,Male,42,3,190531.77
15697270,Gannon,608,Spain,Male,27,4,199953.33
15644356,Prokhorova,682,Spain,Female,47,10,144290.97
15677586,Romero,587,Germany,Female,32,3,130514.78
15571261,Toscani,714,Germany,Female,35,6,"539,54.24"
15698758,Onwuamaegbu,630,Spain,Female,31,1,169802.73
15787014,King,648,Germany,Female,28,8,146851.73
15739857,Trentino,785,France,Female,40,3,"968,32.82"
15774630,Peacock,601,Germany,Female,47,1,"575,53.02"
15805523,Nnaife,717,France,Female,28,1,"748,00.99"
15749557,Chao,707,France,Female,44,6,192542.17
15681180,Barese,771,France,Female,23,7,"729,90.62"
15742028,Udegbulam,602,France,Female,35,5,"310,50.02"
15686463,Fu,626,France,Male,38,7,"527,95.56"
15654379,Onwuatuegwu,588,Spain,Male,59,4,"274,35.41"
15783629,Degtyaryov,616,Germany,Female,42,6,150266.81
15751193,Nnaemeka,621,Spain,Male,33,4,"402,99.23"
15724099,Udinese,674,France,Male,26,6,149369.41
15568429,Mitchell,633,Spain,Female,46,3,120250.58
15648967,Ch'en,698,Germany,Female,64,1,"847,60.32"
15664498,Golovanov,508,France,Male,26,7,156424.40
15779522,Efimov,736,France,Female,24,0,109355.73
15583850,Davidson,672,Germany,Male,68,0,184936.77
15696539,Wade,613,France,Female,21,7,"365,60.51"
15760121,Maynard,712,France,Male,32,9,165693.06
15628279,Murphy,624,France,Female,38,3,163666.85
15766163,Zotova,676,France,Male,38,1,"356,44.79"
15566467,Hannah,683,Germany,Female,32,0,188203.58
15639049,Cartagena,489,France,Female,31,7,"612,0.84"
15736413,Hall,739,France,Male,29,1,164484.78
15634815,Hunt,701,France,Female,37,3,164268.28
15716381,Greece,666,Germany,Female,50,7,140136.10
15708162,Thomson,565,Germany,Female,40,1,121084.27
15569364,Victor,666,France,Male,36,3,"351,56.54"
15791191,Mitchell,633,France,Male,59,2,103159.11
15621205,Olisaemeka,578,France,Male,34,4,"748,58.3"
15704788,Krawczyk,812,Spain,Female,49,8,"915,56.57"
15775756,Alexandrova,809,Germany,Male,33,8,199203.21
15641312,Paterson,615,France,Male,36,6,"270,11.8"
15782531,Chou,684,Spain,Female,31,8,188637.05
15724428,Abel,544,France,Male,40,8,"615,81.2"
15743617,Chesnokova,713,Germany,Male,47,1,197529.23
15585839,Niu,633,France,Male,37,2,182258.17
15658158,Sullivan,672,Germany,Female,23,10,"807,78.5"
15637678,Ma,661,France,Male,35,5,155394.52
15701809,Cavill,749,Spain,Female,28,3,"340,8.7"
15676937,Nicholls,635,Spain,Female,32,8,"193,67.98"
15778975,Nnonso,850,Germany,Female,70,1,"622,82.99"
15710375,Gibson,641,France,Male,41,6,"653,96.79"
15579914,Garcia,633,Germany,Male,30,2,139712.81
15595160,Renwick,413,Spain,Male,35,2,"609,72.84"
15595391,Norris,538,France,Male,31,1,"137,5.46"
15630363,Nkemakonam,437,France,Female,39,0,"221,91.82"
15692443,Piccio,612,Spain,Male,33,5,"897,3.67"
15593795,Linton,516,Germany,Female,53,1,118502.34
15642824,Onyekaozulu,826,Spain,Female,56,8,161802.82
15683524,Tobenna,660,Germany,Female,23,6,"904,94.72"
15713532,Wang,646,Germany,Female,29,4,"154,70.91"
15719827,O'Donnell,767,France,Male,36,3,"651,47.27"
15578435,Langlands,640,France,Male,40,8,157886.60
15723028,Smith,778,France,Male,33,1,"854,39.73"
15595609,Sykes,679,Germany,Male,52,9,"540,38.62"
15622443,Marshall,549,France,Male,31,4,"256,84.85"
15579112,Gibson,598,France,Male,47,2,186116.54
15648479,Stephenson,655,France,Female,45,0,166830.71
15659234,Y?,494,France,Male,30,3,"278,86.06"
15811970,Kang,653,France,Female,42,1,"576,8.32"
15774192,Miller,539,Germany,Female,38,8,"805,75.44"
15595136,Kryukov,645,France,Female,37,1,"689,87.55"
15630580,Y?,751,Germany,Male,34,9,"270,97.82"
15660646,Fanucci,528,France,Male,35,3,199320.77
15614365,Lombardi,696,Germany,Male,31,3,"556,6.6"
15776128,Hs?,716,France,Female,44,6,133871.83
15787035,Anderson,602,France,Female,35,8,152843.53
15792646,Trentino,647,Spain,Female,64,1,"418,00.18"
15726832,Donnelly,850,Germany,Male,61,3,"920,53.75"
15773260,Tsou,590,France,Female,32,0,100717.54
15624437,Johnson,825,Spain,Female,32,1,"429,35.15"
15717138,Watson,850,Spain,Male,31,6,149170.92
15657317,Allan,789,France,Female,32,7,107499.39
15626948,Butcher,701,France,Female,42,6,153342.38
15758901,Henderson,713,Spain,Female,47,1,107825.08
15777759,Boucaut,570,France,Male,30,2,"479,52.45"
15773322,Obiajulu,536,Germany,Female,44,4,131007.18
15697318,Ifeatu,771,Germany,Male,32,9,"331,43.04"
15678916,Kelly,512,France,Female,75,2,123304.62
15632118,Pirozzi,698,Spain,Male,45,5,141970.02
15788118,Siciliano,656,France,Male,33,7,"371,36.15"
15788930,Silva,761,Spain,Male,37,7,199293.01
15628583,Iweobiegbunam,709,France,Female,30,5,161388.22
15635177,Williamson,597,Spain,Female,66,3,"705,32.53"
15587690,Madueke,592,France,Male,28,2,144290.25
15627630,Chiagoziem,599,France,Female,41,1,"960,69.82"
15610930,Kwemto,572,Germany,Female,35,1,185662.84
15657747,Zito,611,Germany,Female,43,9,"179,13.25"
15568006,Ukaegbunam,634,France,Female,45,2,101039.53
15751748,Trevisani,666,France,Male,51,2,156953.54
15722212,Edmondstone,696,France,Female,41,8,"282,76.83"
15658670,Chien,669,France,Female,38,8,"840,49.16"
15761654,Boni,726,Spain,Male,30,8,147822.44
15812210,Yashina,497,Germany,Female,32,8,"949,7.99"
15787051,Georg,750,Spain,Female,39,7,"870,67.73"
15642991,Tung,850,Spain,Female,29,7,"232,37.25"
15713769,Michelides,617,Spain,Male,38,7,"272,39.28"
15605826,Korovina,652,Germany,Male,46,10,151481.86
15648898,Chuang,560,Spain,Female,27,7,114669.79
15705309,Yuriev,629,Spain,Male,39,5,116748.14
15734202,Chidimma,660,Germany,Female,52,4,"908,77.76"
15658852,Stevens,676,France,Male,38,8,133692.88
15612633,Kao,581,Spain,Male,43,9,"306,62.91"
15604818,Edmund la Touche,798,France,Male,34,9,191395.88
15593900,Belousov,705,France,Male,38,1,106648.58
15624995,McCane,714,Spain,Female,31,6,"508,99.91"
15570087,Parry-Okeden,664,France,Female,44,8,115452.51
15802617,Hudson,697,Germany,Male,43,7,"641,39.1"
15656029,Marsden,609,France,Male,37,6,"220,30.72"
15739194,Manfrin,548,Spain,Male,38,0,"384,34.73"
15607275,Ch'ang,850,Spain,Male,39,6,"427,74.84"
15629475,Clark,656,France,Male,41,2,158973.77
15635034,Aldrich,727,Germany,Male,37,9,"345,51.35"
15756333,Khan,642,France,Female,55,7,101515.76
15777436,Murray,710,Spain,Female,31,5,"956,1.73"
15676835,Anayolisa,710,Spain,Male,33,1,168313.17
15574206,Shillito,718,France,Female,37,7,"551,00.09"
15613017,McMillan,586,Germany,Male,32,1,"318,30.06"
15815131,Howells,617,Spain,Female,36,7,"715,19.4"
15585455,Stewart,630,France,Male,28,9,"325,99.35"
15692929,Ikechukwu,791,Germany,Female,42,10,139946.68
15758081,Repina,673,Spain,Male,39,8,110468.51
15667476,Cox,477,Germany,Female,36,3,"740,42.0"
15738248,Lo,662,France,Female,37,5,151871.84
15672152,Grant,850,Germany,Male,37,9,199693.84
15673372,Stevenson,635,France,Female,58,1,"589,07.08"
15587611,Kauffmann,537,France,Male,59,9,103799.77
15803415,Samsonova,579,France,Female,39,3,"938,35.64"
15715673,Niu,651,Spain,Female,46,4,156425.57
15655648,Bock,610,France,Female,25,2,123723.83
15763613,Barlow,581,France,Male,30,1,199464.08
15660385,Stevenson,592,France,Male,39,7,"830,84.33"
15733261,Kung,688,Spain,Female,35,6,"254,88.43"
15796231,Nwankwo,681,France,Female,18,1,"959,6.4"
15624866,Brewer,658,Germany,Male,37,3,"703,70.24"
15623730,Ch'iu,792,France,Male,34,1,"863,30.32"
15668248,Quinn,528,Germany,Female,62,7,168507.68
15694518,Kodilinyechukwu,624,Spain,Female,36,0,111605.90
15638028,Ifeanyichukwu,562,Germany,Male,31,4,143317.42
15795895,Yermakova,678,Germany,Male,36,1,"276,19.06"
15694376,Sullivan,705,Germany,Female,64,3,146573.66
15669204,Grant,650,Germany,Male,23,4,"690,55.45"
15773779,Jacka,593,Spain,Female,46,2,"544,53.72"
15580682,Tsai,652,France,Female,40,4,"335,24.6"
15768530,Emery,554,Spain,Female,27,4,135083.73
15672875,Piccio,584,Germany,Male,32,8,137439.34
15617082,Sanders,516,France,Male,33,7,"112,05.5"
15760514,Sharp,789,Germany,Female,43,9,"601,76.1"
15761775,Myers,598,Germany,Male,20,8,"295,52.7"
15799964,Campbell,669,Germany,Female,30,7,188795.85
15693906,Abbott,645,France,Female,24,3,"116,38.17"
15739514,Preston,659,France,Female,32,9,"931,55.75"
15756926,Atherton,833,Germany,Male,29,1,"489,86.18"
15770984,Fanucci,697,Spain,Female,40,7,116951.10
15703979,Evans,580,Germany,Male,39,3,137041.26
15801821,Cookson,691,France,Male,38,1,"446,53.5"
15711028,Nnachetam,534,France,Male,52,1,104035.41
15791842,Johnstone,478,France,Female,32,6,110593.62
15746127,Hort,572,France,Female,47,2,"360,99.7"
15663625,Johnson,501,France,Male,37,4,"124,70.3"
15604891,Zaytseva,624,Spain,Female,38,8,"954,03.41"
15589666,Sorokina,595,France,Female,39,9,151757.81
15627881,Diehl,603,France,Male,30,8,"475,36.46"
15664895,Onuchukwu,602,France,Female,25,0,101274.17
15676094,Osonduagwuike,500,France,Female,34,6,140268.45
15761720,Mead,422,France,Male,41,6,"116,63.09"
15611961,Stewart,615,France,Male,35,7,150784.29
15680167,Thomson,635,France,Female,78,6,119400.08
15762543,Goliwe,711,France,Female,32,1,126188.42
15658475,Lori,834,France,Male,36,8,"899,83.02"
15779743,Onwuamaeze,633,France,Female,44,7,"297,61.29"
15661532,Butusov,650,France,Female,31,1,"270,73.81"
15782360,Rogers,743,Germany,Male,65,2,"963,99.67"
15767908,Nicholson,567,France,Male,38,6,"454,22.89"
15677105,Rossi,706,Germany,Female,46,4,108699.59
15641474,Hall,638,France,Male,46,9,"389,67.29"
15624451,Huddart,641,France,Female,38,3,116466.19
15577985,Chinomso,574,France,Female,34,5,"179,93.43"
15571666,Shaw,642,Germany,Male,30,8,"432,50.54"
15783691,Hargreaves,722,Spain,Female,35,1,125240.80
15671172,Swain,623,France,Male,23,1,191415.94
15731760,Butcher,681,France,Male,25,5,"908,60.97"
15585599,Stone,530,France,Female,34,8,141872.52
15784958,Allan,797,France,Female,55,10,"494,18.87"
15734524,Wang,653,France,Male,51,3,170426.65
15614103,Colombo,850,Germany,Male,42,8,"510,16.02"
15794895,McKay,581,Spain,Male,34,1,"811,75.25"
15772381,Brient,589,Germany,Male,38,8,"991,06.97"
15710553,Yin,555,Germany,Male,48,3,"791,34.78"
15649292,Bellucci,748,France,Female,49,7,163550.58
15792565,Duncan,745,France,Female,46,7,"677,69.94"
15718245,Pirozzi,730,France,Male,34,1,126592.01
15703117,Findlay,565,France,Female,44,1,"896,02.81"
15758136,King,778,France,Male,37,3,179421.84
15799932,Iweobiegbunam,812,France,Male,24,10,156906.15
15633516,Tucker,526,France,Male,42,1,168486.02
15622532,Izmailova,708,France,Female,47,0,132730.07
15798960,Meng,680,France,Male,33,2,"390,57.67"
15698664,Liang,567,Spain,Male,43,2,174606.35
15703614,Hutchinson,564,Spain,Male,48,5,"792,59.77"
15699195,Shen,709,France,Female,24,3,168515.61
15710543,Okwuoma,629,France,Male,46,1,161125.67
15695499,Chinwemma,510,France,Female,45,10,"778,78.62"
15622321,Golubova,506,France,Female,32,3,"808,23.02"
15715744,Schiavone,605,France,Male,39,7,119348.28
15788151,Moore,650,Spain,Male,32,1,178331.36
15687153,Graham,850,Germany,Male,49,8,119174.88
15684958,Amadi,489,Germany,Male,38,2,"826,62.73"
15706116,McKay,659,Germany,Female,30,8,"404,41.1"
15740557,Fedorova,753,France,Female,43,5,109881.71
15707291,Percy,477,Germany,Male,48,8,157937.35
15583353,Floyd,610,Spain,Female,45,3,"382,76.84"
15761024,Long,619,France,Female,33,2,"652,22.48"
15630709,Castiglione,619,Germany,Female,31,2,"218,1.94"
15639590,Melendez,758,France,Female,30,3,156249.06
15659399,Mazzi,516,Germany,Male,50,7,"455,91.23"
15567078,Kovaleva,789,France,Female,27,8,"794,58.12"
15696373,Gill,687,France,Female,44,9,103042.20
15786617,Arcuri,485,Germany,Male,34,3,"702,09.83"
15657449,Chukwuma,446,Germany,Male,25,3,176743.51
15672594,Stevenson,597,France,Female,60,0,"107,03.53"
15714240,Ponomarev,712,Spain,Male,74,5,151425.82
15782144,Gilroy,522,France,Female,34,3,"389,4.34"
15665008,Sidorov,805,Germany,Female,26,8,"288,61.69"
15581733,Bates,781,France,Female,28,4,177703.15
15751392,Fanucci,689,Spain,Female,57,4,136649.80
15785815,Toscano,670,Germany,Male,31,1,175894.24
15664214,Hearn,670,France,Male,33,2,"762,57.46"
15579996,Iroawuchi,524,Germany,Female,25,7,193668.49
15675252,Martin,734,Spain,Female,39,3,125671.29
15579617,Sinclair,489,France,Female,51,3,174098.28
15593976,Swanson,578,Germany,Female,31,5,187866.21
15716041,Chinomso,622,Spain,Male,39,9,100862.36
15654489,Fomin,843,France,Female,38,8,"108,04.04"
15736302,McKay,687,France,Male,48,4,170893.85
15805909,Bergamaschi,700,Spain,Male,28,8,"226,98.56"
15572762,Matveyeva,410,Germany,Female,50,2,"898,22.48"
15724632,Madukaego,537,France,Female,41,0,175262.49
15670416,Ferri,780,France,Female,43,0,"157,05.27"
15749528,Achebe,652,Spain,Male,58,6,170025.43
15578783,Mai,620,Germany,Male,35,0,"172,42.79"
15580719,Davis,697,France,Female,23,10,"797,34.23"
15656293,Davey,786,France,Male,35,3,"927,12.97"
15691875,Tsou,850,Germany,Female,39,5,"996,89.48"
15596870,Marino,749,Germany,Male,54,3,"933,36.3"
15780770,Kerr,445,France,Male,31,7,175893.53
15751491,Hsiao,443,Germany,Male,50,3,"428,40.18"
15706200,Graham,637,Germany,Male,41,2,140298.24
15808674,Ejikemeifeuwa,616,Germany,Female,45,6,144000.59
15641411,Volkova,756,France,Female,23,1,113408.11
15764661,Wang,644,France,Male,33,2,"964,20.58"
15689492,Benjamin,850,Germany,Male,41,1,125806.30
15602405,Ryrie,703,Germany,Female,38,9,"657,20.92"
15610271,Andreev,684,Spain,Female,42,3,"310,02.03"
15791780,Ts'ao,706,Germany,Female,48,10,158248.71
15589147,Frolov,580,Spain,Male,61,8,"946,77.83"
15756975,Montemayor,777,Spain,Female,35,3,"172,57.72"
15729582,Fu,676,Germany,Male,48,3,101397.86
15742971,Whitehead,708,France,Female,44,2,"848,70.23"
15568046,Izuchukwu,809,France,Male,24,7,183515.13
15694890,Lai,588,France,Male,38,1,"759,69.19"
15736963,Herring,623,France,Male,43,1,146379.30
15646490,Duffy,537,Spain,Male,42,1,127154.80
15607314,Chiefo,536,Spain,Male,53,2,"201,9.78"
15576745,Fyodorov,769,France,Male,48,2,197885.72
15669606,Chu,690,France,Male,33,5,138017.68
15737832,Robertson,771,Spain,Male,45,0,170984.97
15681990,Palmerston,497,Germany,Male,24,6,"558,59.27"
15758050,Madukwe,622,Spain,Male,37,4,"445,9.5"
15787848,Chinedum,602,Spain,Male,30,9,102135.92
15713594,French,543,France,Female,32,7,112771.95
15588186,Polyakov,520,Spain,Male,45,7,"329,03.93"
15786739,Clements,669,France,Male,37,1,162260.93
15699467,Connor,631,Spain,Female,41,0,"879,59.83"
15680706,Balashov,537,Germany,Male,48,4,166476.95
15645717,Avdeeva,732,France,Male,62,2,"254,38.87"
15748597,Chester,844,Spain,Male,56,5,157230.06
15773709,Hung,838,Spain,Male,35,0,197305.91
15629787,Tu,652,France,Male,27,10,"444,35.76"
15661007,Thompson,660,France,Male,33,0,181051.99
15686812,Jones,692,Spain,Female,44,8,159069.37
15754113,Li,588,France,Female,35,0,155485.24
15749489,Denisova,533,Germany,Female,22,10,"438,52.05"
15574352,Clogstoun,850,France,Male,43,4,140071.57
15701281,Tan,511,France,Male,27,8,"490,89.36"
15811985,Power,530,Spain,Male,44,6,"558,93.37"
15713505,Harriman,554,France,Male,31,1,192660.55
15685653,Benson,585,Germany,Female,40,3,137028.51
15758831,Thornton,754,France,Male,39,3,"344,30.16"
15618774,White,474,France,Male,54,3,108409.17
15764448,Mackenzie,837,Germany,Male,35,0,145325.32
15611024,Kalinina,567,France,Female,23,9,"814,25.61"
15738220,Bennet,800,Spain,Male,38,1,"515,53.43"
15805764,Hallahan,646,France,Male,18,10,"527,95.15"
15580487,Martin,627,Germany,Male,38,8,"842,70.09"
15675787,Rivera,505,France,Male,26,8,145011.62
15583580,Chiawuotu,566,Germany,Female,35,1,"662,45.44"
15780654,Sergeyev,619,Germany,Female,33,3,"364,46.74"
15695034,Christie,757,France,Female,44,4,137136.29
15805671,Louis,648,France,Male,32,0,117323.31
15790658,Iqbal,621,Spain,Male,42,8,"741,57.71"
15578648,Marino,543,Germany,Male,49,6,104253.56
15734987,Robertson,658,France,Female,43,7,"274,8.72"
15721740,Pai,633,Germany,Male,50,7,195937.16
15641822,Barese,648,France,Female,19,1,"221,01.86"
15765650,Chigolum,501,Germany,Male,40,5,126535.92
15788556,Trouette,683,France,Female,42,4,"446,92.63"
15576550,Ugochukwu,619,Spain,Female,38,1,112442.63
15622230,Cribb,705,France,Female,35,3,"663,31.01"
15653937,McIntyre,638,Germany,Female,53,1,"166,57.68"
15743538,Pickering,710,France,Female,31,1,"200,81.3"
15591740,Fletcher,590,France,Female,54,4,"938,20.49"
15650086,Uchenna,725,France,Male,43,2,130795.52
15718773,Pisano,638,France,Female,32,0,160129.99
15615140,Corson,791,France,Male,36,6,189969.91
15644361,Hooper,702,France,Female,40,1,"971,2.52"
15774536,He,607,France,Female,32,6,196062.01
15618661,Chidubem,535,France,Male,30,6,125710.53
15605020,Schofield,651,France,Male,45,2,"230,54.51"
15762134,Liang,506,Germany,Male,59,8,170679.74
15685279,Somadina,511,Spain,Female,57,8,181258.76
15582849,McIntosh,757,France,Female,51,1,"228,35.13"
15655410,Hinton,768,Germany,Male,49,1,102397.22
15649129,Sal,757,France,Male,32,9,115950.96
15702380,De Luca,663,Spain,Male,64,6,"158,76.52"
15759067,Bromby,537,Germany,Female,37,7,117690.58
15683027,Chang,570,Germany,Male,29,4,173792.77
15597487,Hunter,850,France,Female,35,5,"809,92.8"
15763256,Sheppard,661,Germany,Female,64,8,189398.18
15620111,Fan,659,France,Male,54,8,"567,87.8"
15623053,Muir,454,Spain,Male,40,2,148309.98
15595592,Lai,708,France,Female,59,2,179673.11
15740072,Padovesi,720,France,Female,37,2,138470.21
15778005,Kemp,785,France,Female,39,1,163798.41
15583278,Greece,743,Spain,Female,36,8,"336,93.78"
15601263,Young,493,Spain,Female,48,7,"485,45.1"
15709222,Chukwueloka,557,Spain,Male,34,3,123427.98
15713949,Woods,850,France,Male,40,1,174183.44
15717706,Forbes,799,France,Female,32,3,"179,38.0"
15756071,Kang,756,France,Male,34,1,"900,59.04"
15696564,Nweke,752,France,Male,38,0,137694.23
15657637,Ts'ui,696,Spain,Female,36,3,"650,39.9"
15755863,Milano,630,Spain,Female,49,1,162858.29
15719858,Chao,659,Spain,Female,38,9,"357,01.06"
15688876,Wan,685,Spain,Male,39,9,"188,26.06"
15698528,Napolitani,599,Spain,Female,31,3,130086.47
15770345,Kovaleva,559,Spain,Female,31,1,143360.56
15761506,Russell,615,Spain,Male,19,5,159920.92
15716619,Chiebuka,580,Germany,Female,36,3,"120,99.67"
15788367,Ellis,487,Spain,Male,44,6,"530,87.98"
15709451,Gordon,646,Germany,Female,35,1,142839.82
15640421,Conway,811,France,Female,35,7,"178,.19"
15580068,Buccho,526,Spain,Male,35,5,105618.14
15677123,Aksyonova,767,Spain,Male,37,7,"247,34.25"
15619801,Batty,548,France,Female,33,1,"822,45.67"
15582246,Rowe,737,Spain,Female,45,2,177695.67
15711843,Pisani,613,Germany,Male,40,1,107961.11
15680046,Onochie,711,Spain,Male,36,8,"552,07.41"
15804131,Farmer,850,Spain,Female,53,7,182633.63
15722611,Cameron,752,France,Female,53,8,"515,87.04"
15729224,Jennings,710,France,Female,37,5,115403.31
15811588,Eluemuno,664,Spain,Female,53,7,186392.99
15702138,Swift,510,France,Female,22,3,"443,74.44"
15749799,Pisani,577,France,Female,34,2,"840,33.35"
15752885,Nnonso,529,France,Male,42,1,"822,76.62"
15674932,Cameron,757,Spain,Female,44,9,177528.92
15743828,Stevens,691,France,Male,41,2,"568,50.92"
15642022,Zito,621,Spain,Male,34,8,"479,72.65"
15746461,Taylor,709,Spain,Male,35,2,104982.39
15809991,Ferrari,756,Spain,Male,19,4,133535.29
15787322,Yeh,788,France,Female,41,6,"255,71.37"
15575498,Gould,705,France,Female,39,5,"960,75.55"
15691387,Agafonova,483,France,Male,29,9,"816,34.45"
15765457,Fowler,719,Spain,Male,35,1,165008.97
15666173,Chidumaga,793,Germany,Female,32,1,138191.81
15627377,Sabbatini,593,France,Male,41,6,"991,36.49"
15656683,Johnson,551,France,Male,52,1,"635,84.55"
15679810,Chapman,690,France,Male,39,6,160532.88
15606310,Birk,823,France,Male,71,5,162683.06
15756871,Capon,512,Spain,Male,39,3,134878.19
15610002,Chidubem,802,Spain,Male,41,5,134626.30
15567802,Childs,450,Spain,Female,34,2,175480.93
15745452,Sun,651,Germany,Male,41,1,174337.68
15617252,Lung,697,France,Female,33,1,172524.51
15753248,Tao,611,France,Male,28,2,"253,95.83"
15610755,Napolitano,643,France,Female,33,0,184856.89
15662238,Davis,822,France,Male,37,3,182624.93
15799186,Sagese,632,France,Male,38,4,192505.62
15686941,Hutchinson,575,Spain,Female,26,7,112507.63
15601172,Nelson,672,France,Male,31,6,177295.92
15723858,Schiavone,517,Spain,Male,39,3,"124,65.51"
15615896,Chienezie,621,Spain,Male,39,8,"361,22.96"
15737647,Obioma,775,Germany,Female,77,6,"378,36.64"
